Source,Indicator,Year,Month,State,Value,Unit
EPFO,Net number of subscribers,2024,Sep,Delhi,223945,Number
EPFO,Net number of subscribers,2024,Sep,Rajasthan,220898,Number
EPFO,Net number of subscribers,2024,Sep,Uttar Pradesh,258962,Number
EPFO,Net number of subscribers,2024,Sep,Bihar,214232,Number
EPFO,Net number of subscribers,2024,Sep,Sikkim,414742,Number
EPFO,Net number of subscribers,2024,Sep,Arunachal Pradesh,431468,Number
EPFO,Net number of subscribers,2024,Sep,Nagaland,279943,Number
EPFO,Net number of subscribers,2024,Sep,Manipur,415177,Number
EPFO,Net number of subscribers,2024,Sep,Mizoram,453939,Number
EPFO,Net number of subscribers,2024,Sep,Tripura,262135,Number
EPFO,Net number of subscribers,2024,Sep,Meghalaya,283451,Number
EPFO,Net number of subscribers,2024,Sep,Assam,389427,Number
EPFO,Net number of subscribers,2024,Sep,West Bengal,194930,Number
EPFO,Net number of subscribers,2024,Sep,Jharkhand,313089,Number
EPFO,Net number of subscribers,2024,Sep,Odisha,200563,Number
EPFO,Net number of subscribers,2024,Sep,Chhattisgarh,188194,Number
EPFO,Net number of subscribers,2024,Sep,Madhya Pradesh,246289,Number
EPFO,Net number of subscribers,2024,Sep,Gujarat,233143,Number
EPFO,Net number of subscribers,2024,Sep,Dadra and Nagar Haveli and Daman and Diu,297343,Number
EPFO,Net number of subscribers,2024,Sep,Maharashtra,234828,Number
EPFO,Net number of subscribers,2024,Sep,Andhra Pradesh,460622,Number
EPFO,Net number of subscribers,2024,Sep,Karnataka,330845,Number
EPFO,Net number of subscribers,2024,Sep,Goa,221531,Number
EPFO,Net number of subscribers,2024,Sep,Lakshadweep,207585,Number
EPFO,Net number of subscribers,2024,Sep,Kerala,377575,Number
EPFO,Net number of subscribers,2024,Sep,Tamil Nadu,256947,Number
EPFO,Net number of subscribers,2024,Sep,Puducherry,299752,Number
EPFO,Net number of subscribers,2024,Sep,Andaman and Nicobar Islands,227756,Number
EPFO,Net number of subscribers,2024,Sep,Telangana,304732,Number
EPFO,Net number of subscribers,2024,Sep,Ladakh,253556,Number
EPFO,Net number of subscribers,2024,Oct,India,11823303,Number
EPFO,Net number of subscribers,2024,Oct,Jammu and Kashmir,297246,Number
EPFO,Net number of subscribers,2024,Oct,Himachal Pradesh,384964,Number
EPFO,Net number of subscribers,2024,Oct,Punjab,300777,Number
EPFO,Net number of subscribers,2024,Oct,Chandigarh,333174,Number
EPFO,Net number of subscribers,2024,Oct,Uttarakhand,373802,Number
EPFO,Net number of subscribers,2024,Oct,Haryana,391747,Number
EPFO,Net number of subscribers,2024,Oct,Delhi,223468,Number
EPFO,Net number of subscribers,2024,Oct,Rajasthan,231410,Number
EPFO,Net number of subscribers,2024,Oct,Uttar Pradesh,263178,Number
EPFO,Net number of subscribers,2024,Oct,Bihar,224647,Number
EPFO,Net number of subscribers,2024,Oct,Sikkim,397233,Number
EPFO,Net number of subscribers,2024,Oct,Arunachal Pradesh,448654,Number
EPFO,Net number of subscribers,2024,Oct,Nagaland,271527,Number
EPFO,Net number of subscribers,2024,Oct,Manipur,417986,Number
EPFO,Net number of subscribers,2024,Oct,Mizoram,466144,Number
EPFO,Net number of subscribers,2024,Oct,Tripura,267040,Number
EPFO,Net number of subscribers,2024,Oct,Meghalaya,272183,Number
EPFO,Net number of subscribers,2024,Oct,Assam,413408,Number
EPFO,Net number of subscribers,2024,Oct,West Bengal,193962,Number
EPFO,Net number of subscribers,2024,Oct,Jharkhand,304663,Number
EPFO,Net number of subscribers,2024,Oct,Odisha,198995,Number
EPFO,Net number of subscribers,2024,Oct,Chhattisgarh,176524,Number
EPFO,Net number of subscribers,2024,Oct,Madhya Pradesh,237935,Number
EPFO,Net number of subscribers,2024,Oct,Gujarat,245921,Number
EPFO,Net number of subscribers,2024,Oct,Dadra and Nagar Haveli and Daman and Diu,290247,Number
EPFO,Net number of subscribers,2024,Oct,Maharashtra,246697,Number
EPFO,Net number of subscribers,2024,Oct,Andhra Pradesh,444627,Number
EPFO,Net number of subscribers,2024,Oct,Karnataka,328081,Number
EPFO,Net number of subscribers,2024,Oct,Goa,215685,Number
EPFO,Net number of subscribers,2024,Oct,Lakshadweep,212449,Number
EPFO,Net number of subscribers,2024,Oct,Kerala,389435,Number
EPFO,Net number of subscribers,2024,Oct,Tamil Nadu,257820,Number
EPFO,Net number of subscribers,2024,Oct,Puducherry,282289,Number
EPFO,Net number of subscribers,2024,Oct,Andaman and Nicobar Islands,224109,Number
EPFO,Net number of subscribers,2024,Oct,Telangana,302736,Number
EPFO,Net number of subscribers,2024,Oct,Ladakh,260760,Number
EPFO,Net number of subscribers,2024,Nov,India,12700548,Number
EPFO,Net number of subscribers,2024,Nov,Jammu and Kashmir,287815,Number
EPFO,Net number of subscribers,2024,Nov,Himachal Pradesh,383112,Number
EPFO,Net number of subscribers,2024,Nov,Punjab,306335,Number
EPFO,Net number of subscribers,2024,Nov,Chandigarh,330887,Number
EPFO,Net number of subscribers,2024,Nov,Uttarakhand,374721,Number
EPFO,Net number of subscribers,2024,Nov,Haryana,419342,Number
EPFO,Net number of subscribers,2024,Nov,Delhi,227473,Number
EPFO,Net number of subscribers,2024,Nov,Rajasthan,230331,Number
EPFO,Net number of subscribers,2024,Nov,Uttar Pradesh,248337,Number
EPFO,Net number of subscribers,2024,Nov,Bihar,226963,Number
EPFO,Net number of subscribers,2024,Nov,Sikkim,411074,Number
EPFO,Net number of subscribers,2024,Nov,Arunachal Pradesh,447158,Number
EPFO,Net number of subscribers,2024,Nov,Nagaland,282225,Number
EPFO,Net number of subscribers,2024,Nov,Manipur,419316,Number
EPFO,Net number of subscribers,2024,Nov,Mizoram,460139,Number
EPFO,Net number of subscribers,2024,Nov,Tripura,275162,Number
EPFO,Net number of subscribers,2024,Nov,Meghalaya,271956,Number
EPFO,Net number of subscribers,2024,Nov,Assam,388916,Number
EPFO,Net number of subscribers,2024,Nov,West Bengal,191185,Number
EPFO,Net number of subscribers,2024,Nov,Jharkhand,315399,Number
EPFO,Net number of subscribers,2024,Nov,Odisha,202236,Number
EPFO,Net number of subscribers,2024,Nov,Chhattisgarh,185398,Number
EPFO,Net number of subscribers,2024,Nov,Madhya Pradesh,238029,Number
EPFO,Net number of subscribers,2024,Nov,Gujarat,244457,Number
EPFO,Net number of subscribers,2024,Nov,Dadra and Nagar Haveli and Daman and Diu,282080,Number
EPFO,Net number of subscribers,2024,Nov,Maharashtra,243884,Number
EPFO,Net number of subscribers,2024,Nov,Andhra Pradesh,452761,Number
EPFO,Net number of subscribers,2024,Nov,Karnataka,352285,Number
EPFO,Net number of subscribers,2024,Nov,Goa,218928,Number
EPFO,Net number of subscribers,2024,Nov,Lakshadweep,215893,Number
EPFO,Net number of subscribers,2024,Nov,Kerala,403025,Number
EPFO,Net number of subscribers,2024,Nov,Tamil Nadu,269764,Number
EPFO,Net number of subscribers,2024,Nov,Puducherry,294572,Number
EPFO,Net number of subscribers,2024,Nov,Andaman and Nicobar Islands,233839,Number
EPFO,Net number of subscribers,2024,Nov,Telangana,295570,Number
EPFO,Net number of subscribers,2024,Nov,Ladakh,258593,Number
EPFO,Net number of subscribers,2024,Dec,India,12292382,Number
EPFO,Net number of subscribers,2024,Dec,Jammu and Kashmir,306808,Number
EPFO,Net number of subscribers,2024,Dec,Himachal Pradesh,370764,Number
EPFO,Net number of subscribers,2024,Dec,Punjab,304929,Number
EPFO,Net number of subscribers,2024,Dec,Chandigarh,326354,Number
EPFO,Net number of subscribers,2024,Dec,Uttarakhand,387911,Number
EPFO,Net number of subscribers,2024,Dec,Haryana,404159,Number
EPFO,Net number of subscribers,2024,Dec,Delhi,213342,Number
EPFO,Net number of subscribers,2024,Dec,Rajasthan,226500,Number
EPFO,Net number of subscribers,2024,Dec,Uttar Pradesh,266305,Number
EPFO,Net number of subscribers,2024,Dec,Bihar,214591,Number
EPFO,Net number of subscribers,2024,Dec,Sikkim,399639,Number
EPFO,Net number of subscribers,2024,Dec,Arunachal Pradesh,453591,Number
EPFO,Net number of subscribers,2024,Dec,Nagaland,292288,Number
EPFO,Net number of subscribers,2024,Dec,Manipur,402844,Number
EPFO,Net number of subscribers,2024,Dec,Mizoram,466808,Number
EPFO,Net number of subscribers,2024,Dec,Tripura,260912,Number
EPFO,Net number of subscribers,2024,Dec,Meghalaya,289629,Number
EPFO,Net number of subscribers,2024,Dec,Assam,421178,Number
EPFO,Net number of subscribers,2024,Dec,West Bengal,192403,Number
EPFO,Net number of subscribers,2024,Dec,Jharkhand,319772,Number
EPFO,Net number of subscribers,2024,Dec,Odisha,204770,Number
EPFO,Net number of subscribers,2024,Dec,Chhattisgarh,177806,Number
EPFO,Net number of subscribers,2024,Dec,Madhya Pradesh,244756,Number
EPFO,Net number of subscribers,2024,Dec,Gujarat,241645,Number
EPFO,Net number of subscribers,2024,Dec,Dadra and Nagar Haveli and Daman and Diu,293540,Number
EPFO,Net number of subscribers,2024,Dec,Maharashtra,248405,Number
EPFO,Net number of subscribers,2024,Dec,Andhra Pradesh,459743,Number
EPFO,Net number of subscribers,2024,Dec,Karnataka,333827,Number
EPFO,Net number of subscribers,2024,Dec,Goa,215728,Number
EPFO,Net number of subscribers,2024,Dec,Lakshadweep,212584,Number
EPFO,Net number of subscribers,2024,Dec,Kerala,399608,Number
EPFO,Net number of subscribers,2024,Dec,Tamil Nadu,278647,Number
EPFO,Net number of subscribers,2024,Dec,Puducherry,295478,Number
EPFO,Net number of subscribers,2024,Dec,Andaman and Nicobar Islands,231370,Number
EPFO,Net number of subscribers,2024,Dec,Telangana,309028,Number
EPFO,Net number of subscribers,2024,Dec,Ladakh,259063,Number
EPFO,Net number of subscribers,2025,Jan,India,12722085,Number
EPFO,Net number of subscribers,2025,Jan,Jammu and Kashmir,297198,Number
EPFO,Net number of subscribers,2025,Jan,Himachal Pradesh,382373,Number
EPFO,Net number of subscribers,2025,Jan,Punjab,311796,Number
EPFO,Net number of subscribers,2025,Jan,Chandigarh,344247,Number
EPFO,Net number of subscribers,2025,Jan,Uttarakhand,398491,Number
EPFO,Net number of subscribers,2025,Jan,Haryana,407684,Number
EPFO,Net number of subscribers,2025,Jan,Delhi,230524,Number
EPFO,Net number of subscribers,2025,Jan,Rajasthan,236651,Number
EPFO,Net number of subscribers,2025,Jan,Uttar Pradesh,255809,Number
EPFO,Net number of subscribers,2025,Jan,Bihar,223260,Number
EPFO,Net number of subscribers,2025,Jan,Sikkim,424501,Number
EPFO,Net number of subscribers,2025,Jan,Arunachal Pradesh,438197,Number
EPFO,Net number of subscribers,2025,Jan,Nagaland,281195,Number
EPFO,Net number of subscribers,2025,Jan,Manipur,425659,Number
EPFO,Net number of subscribers,2025,Jan,Mizoram,449675,Number
EPFO,Net number of subscribers,2025,Jan,Tripura,270245,Number
EPFO,Net number of subscribers,2025,Jan,Meghalaya,296608,Number
EPFO,Net number of subscribers,2025,Jan,Assam,428599,Number
EPFO,Net number of subscribers,2025,Jan,West Bengal,206257,Number
EPFO,Net number of subscribers,2025,Jan,Jharkhand,302070,Number
EPFO,Net number of subscribers,2025,Jan,Odisha,213611,Number
EPFO,Net number of subscribers,2025,Jan,Chhattisgarh,184534,Number
EPFO,Net number of subscribers,2025,Jan,Madhya Pradesh,244356,Number
EPFO,Net number of subscribers,2025,Jan,Gujarat,259566,Number
EPFO,Net number of subscribers,2025,Jan,Dadra and Nagar Haveli and Daman and Diu,313625,Number
EPFO,Net number of subscribers,2025,Jan,Maharashtra,261132,Number
EPFO,Net number of subscribers,2025,Jan,Andhra Pradesh,475694,Number
EPFO,Net number of subscribers,2025,Jan,Karnataka,342409,Number
EPFO,Net number of subscribers,2025,Jan,Goa,230094,Number
EPFO,Net number of subscribers,2025,Jan,Lakshadweep,215306,Number
EPFO,Net number of subscribers,2025,Jan,Kerala,386588,Number
EPFO,Net number of subscribers,2025,Jan,Tamil Nadu,277385,Number
EPFO,Net number of subscribers,2025,Jan,Puducherry,296363,Number
EPFO,Net number of subscribers,2025,Jan,Andaman and Nicobar Islands,247640,Number
EPFO,Net number of subscribers,2025,Jan,Telangana,325078,Number
EPFO,Net number of subscribers,2025,Jan,Ladakh,263618,Number
EPFO,Net number of subscribers,2025,Feb,India,13115985,Number
EPFO,Net number of subscribers,2025,Feb,Jammu and Kashmir,306641,Number
EPFO,Net number of subscribers,2025,Feb,Himachal Pradesh,382522,Number
EPFO,Net number of subscribers,2025,Feb,Punjab,305639,Number
EPFO,Net number of subscribers,2025,Feb,Chandigarh,348258,Number
EPFO,Net number of subscribers,2025,Feb,Uttarakhand,387581,Number
EPFO,Net number of subscribers,2025,Feb,Haryana,401880,Number
EPFO,Net number of subscribers,2025,Feb,Delhi,229021,Number
EPFO,Net number of subscribers,2025,Feb,Rajasthan,238535,Number
EPFO,Net number of subscribers,2025,Feb,Uttar Pradesh,264500,Number
EPFO,Net number of subscribers,2025,Feb,Bihar,220544,Number
EPFO,Net number of subscribers,2025,Feb,Sikkim,429913,Number
EPFO,Net number of subscribers,2025,Feb,Arunachal Pradesh,449255,Number
EPFO,Net number of subscribers,2025,Feb,Nagaland,300345,Number
EPFO,Net number of subscribers,2025,Feb,Manipur,440663,Number
EPFO,Net number of subscribers,2025,Feb,Mizoram,467014,Number
EPFO,Net number of subscribers,2025,Feb,Tripura,270190,Number
EPFO,Net number of subscribers,2025,Feb,Meghalaya,291288,Number
EPFO,Net number of subscribers,2025,Feb,Assam,432490,Number
EPFO,Net number of subscribers,2025,Feb,West Bengal,207283,Number
EPFO,Net number of subscribers,2025,Feb,Jharkhand,315246,Number
EPFO,Net number of subscribers,2025,Feb,Odisha,217317,Number
EPFO,Net number of subscribers,2025,Feb,Chhattisgarh,187188,Number
EPFO,Net number of subscribers,2025,Feb,Madhya Pradesh,243172,Number
EPFO,Net number of subscribers,2025,Feb,Gujarat,245695,Number
EPFO,Net number of subscribers,2025,Feb,Dadra and Nagar Haveli and Daman and Diu,308014,Number
EPFO,Net number of subscribers,2025,Feb,Maharashtra,258656,Number
EPFO,Net number of subscribers,2025,Feb,Andhra Pradesh,451663,Number
EPFO,Net number of subscribers,2025,Feb,Karnataka,350544,Number
EPFO,Net number of subscribers,2025,Feb,Goa,230709,Number
EPFO,Net number of subscribers,2025,Feb,Lakshadweep,210099,Number
EPFO,Net number of subscribers,2025,Feb,Kerala,394261,Number
EPFO,Net number of subscribers,2025,Feb,Tamil Nadu,270635,Number
EPFO,Net number of subscribers,2025,Feb,Puducherry,305503,Number
EPFO,Net number of subscribers,2025,Feb,Andaman and Nicobar Islands,244474,Number
EPFO,Net number of subscribers,2025,Feb,Telangana,316376,Number
EPFO,Net number of subscribers,2025,Feb,Ladakh,269051,Number
EPFO,Net number of subscribers,2025,Mar,India,12368561,Number
EPFO,Net number of subscribers,2025,Mar,Jammu and Kashmir,305518,Number
EPFO,Net number of subscribers,2025,Mar,Himachal Pradesh,409245,Number
EPFO,Net number of subscribers,2025,Mar,Punjab,312553,Number
EPFO,Net number of subscribers,2025,Mar,Chandigarh,334086,Number
EPFO,Net number of subscribers,2025,Mar,Uttarakhand,403447,Number
EPFO,Net number of subscribers,2025,Mar,Haryana,416039,Number
EPFO,Net number of subscribers,2025,Mar,Delhi,226212,Number
EPFO,Net number of subscribers,2025,Mar,Rajasthan,244798,Number
EPFO,Net number of subscribers,2025,Mar,Uttar Pradesh,258315,Number
EPFO,Net number of subscribers,2025,Mar,Bihar,223276,Number
EPFO,Net number of subscribers,2025,Mar,Sikkim,414654,Number
EPFO,Net number of subscribers,2025,Mar,Arunachal Pradesh,442998,Number
EPFO,Net number of subscribers,2025,Mar,Nagaland,290507,Number
EPFO,Net number of subscribers,2025,Mar,Manipur,444228,Number
EPFO,Net number of subscribers,2025,Mar,Mizoram,458651,Number
EPFO,Net number of subscribers,2025,Mar,Tripura,277383,Number
EPFO,Net number of subscribers,2025,Mar,Meghalaya,303503,Number
EPFO,Net number of subscribers,2025,Mar,Assam,409202,Number
EPFO,Net number of subscribers,2025,Mar,West Bengal,207540,Number
EPFO,Net number of subscribers,2025,Mar,Jharkhand,318684,Number
EPFO,Net number of subscribers,2025,Mar,Odisha,223131,Number
EPFO,Net number of subscribers,2025,Mar,Chhattisgarh,185659,Number
EPFO,Net number of subscribers,2025,Mar,Madhya Pradesh,253646,Number
EPFO,Net number of subscribers,2025,Mar,Gujarat,252948,Number
EPFO,Net number of subscribers,2025,Mar,Dadra and Nagar Haveli and Daman and Diu,306589,Number
EPFO,Net number of subscribers,2025,Mar,Maharashtra,253951,Number
EPFO,Net number of subscribers,2025,Mar,Andhra Pradesh,475230,Number
EPFO,Net number of subscribers,2025,Mar,Karnataka,367126,Number
EPFO,Net number of subscribers,2025,Mar,Goa,223414,Number
EPFO,Net number of subscribers,2025,Mar,Lakshadweep,216531,Number
EPFO,Net number of subscribers,2025,Mar,Kerala,420537,Number
EPFO,Net number of subscribers,2025,Mar,Tamil Nadu,287021,Number
EPFO,Net number of subscribers,2025,Mar,Puducherry,294237,Number
EPFO,Net number of subscribers,2025,Mar,Andaman and Nicobar Islands,248306,Number
EPFO,Net number of subscribers,2025,Mar,Telangana,308584,Number
EPFO,Net number of subscribers,2025,Mar,Ladakh,275142,Number
EPFO,Net number of subscribers,2025,Apr,India,13009587,Number
EPFO,Net number of subscribers,2025,Apr,Jammu and Kashmir,297426,Number
EPFO,Net number of subscribers,2025,Apr,Himachal Pradesh,385364,Number
EPFO,Net number of subscribers,2025,Apr,Punjab,315043,Number
EPFO,Net number of subscribers,2025,Apr,Chandigarh,350943,Number
EPFO,Net number of subscribers,2025,Apr,Uttarakhand,390861,Number
EPFO,Net number of subscribers,2025,Apr,Haryana,413005,Number
EPFO,Net number of subscribers,2025,Apr,Delhi,224539,Number
EPFO,Net number of subscribers,2025,Apr,Rajasthan,240417,Number
EPFO,Net number of subscribers,2025,Apr,Uttar Pradesh,278116,Number
EPFO,Net number of subscribers,2025,Apr,Bihar,231918,Number
EPFO,Net number of subscribers,2025,Apr,Sikkim,437401,Number
EPFO,Net number of subscribers,2025,Apr,Arunachal Pradesh,473535,Number
EPFO,Net number of subscribers,2025,Apr,Nagaland,286586,Number
EPFO,Net number of subscribers,2025,Apr,Manipur,441148,Number
EPFO,Net number of subscribers,2025,Apr,Mizoram,460588,Number
EPFO,Net number of subscribers,2025,Apr,Tripura,287496,Number
EPFO,Net number of subscribers,2025,Apr,Meghalaya,301409,Number
EPFO,Net number of subscribers,2025,Apr,Assam,424444,Number
EPFO,Net number of subscribers,2025,Apr,West Bengal,210817,Number
EPFO,Net number of subscribers,2025,Apr,Jharkhand,313845,Number
EPFO,Net number of subscribers,2025,Apr,Odisha,219060,Number
EPFO,Net number of subscribers,2025,Apr,Chhattisgarh,198412,Number
EPFO,Net number of subscribers,2025,Apr,Madhya Pradesh,254320,Number
EPFO,Net number of subscribers,2025,Apr,Gujarat,250167,Number
EPFO,Net number of subscribers,2025,Apr,Dadra and Nagar Haveli and Daman and Diu,310948,Number
EPFO,Net number of subscribers,2025,Apr,Maharashtra,251122,Number
EPFO,Net number of subscribers,2025,Apr,Andhra Pradesh,487007,Number
EPFO,Net number of subscribers,2025,Apr,Karnataka,365037,Number
EPFO,Net number of subscribers,2025,Apr,Goa,235917,Number
EPFO,Net number of subscribers,2025,Apr,Lakshadweep,225511,Number
EPFO,Net number of subscribers,2025,Apr,Kerala,403785,Number
EPFO,Net number of subscribers,2025,Apr,Tamil Nadu,272984,Number
EPFO,Net number of subscribers,2025,Apr,Puducherry,303126,Number
EPFO,Net number of subscribers,2025,Apr,Andaman and Nicobar Islands,250691,Number
EPFO,Net number of subscribers,2025,Apr,Telangana,328105,Number
EPFO,Net number of subscribers,2025,Apr,Ladakh,271488,Number
EPFO,Net number of subscribers,2025,May,India,12518642,Number
EPFO,Net number of subscribers,2025,May,Jammu and Kashmir,311485,Number
EPFO,Net number of subscribers,2025,May,Himachal Pradesh,389810,Number
EPFO,Net number of subscribers,2025,May,Punjab,325188,Number
EPFO,Net number of subscribers,2025,May,Chandigarh,355736,Number
EPFO,Net number of subscribers,2025,May,Uttarakhand,404476,Number
EPFO,Net number of subscribers,2025,May,Haryana,415199,Number
EPFO,Net number of subscribers,2025,May,Delhi,240372,Number
EPFO,Net number of subscribers,2025,May,Rajasthan,235673,Number
EPFO,Net number of subscribers,2025,May,Uttar Pradesh,277937,Number
EPFO,Net number of subscribers,2025,May,Bihar,229074,Number
EPFO,Net number of subscribers,2025,May,Sikkim,420541,Number
EPFO,Net number of subscribers,2025,May,Arunachal Pradesh,445611,Number
EPFO,Net number of subscribers,2025,May,Nagaland,306901,Number
EPFO,Net number of subscribers,2025,May,Manipur,424112,Number
EPFO,Net number of subscribers,2025,May,Mizoram,478336,Number
EPFO,Net number of subscribers,2025,May,Tripura,293392,Number
EPFO,Net number of subscribers,2025,May,Meghalaya,285769,Number
EPFO,Net number of subscribers,2025,May,Assam,409619,Number
EPFO,Net number of subscribers,2025,May,West Bengal,198381,Number
EPFO,Net number of subscribers,2025,May,Jharkhand,318219,Number
EPFO,Net number of subscribers,2025,May,Odisha,212462,Number
EPFO,Net number of subscribers,2025,May,Chhattisgarh,189996,Number
EPFO,Net number of subscribers,2025,May,Madhya Pradesh,257809,Number
EPFO,Net number of subscribers,2025,May,Gujarat,249673,Number
EPFO,Net number of subscribers,2025,May,Dadra and Nagar Haveli and Daman and Diu,309221,Number
EPFO,Net number of subscribers,2025,May,Maharashtra,248013,Number
EPFO,Net number of subscribers,2025,May,Andhra Pradesh,486429,Number
EPFO,Net number of subscribers,2025,May,Karnataka,360619,Number
EPFO,Net number of subscribers,2025,May,Goa,223583,Number
EPFO,Net number of subscribers,2025,May,Lakshadweep,218453,Number
EPFO,Net number of subscribers,2025,May,Kerala,426434,Number
EPFO,Net number of subscribers,2025,May,Tamil Nadu,283162,Number
EPFO,Net number of subscribers,2025,May,Puducherry,311837,Number
EPFO,Net number of subscribers,2025,May,Andaman and Nicobar Islands,251431,Number
EPFO,Net number of subscribers,2025,May,Telangana,323382,Number
EPFO,Net number of subscribers,2025,May,Ladakh,270675,Number
EPFO,Net number of subscribers,2025,Jun,India,13434211,Number
EPFO,Net number of subscribers,2025,Jun,Jammu and Kashmir,316519,Number
EPFO,Net number of subscribers,2025,Jun,Himachal Pradesh,412718,Number
EPFO,Net number of subscribers,2025,Jun,Punjab,334413,Number
EPFO,Net number of subscribers,2025,Jun,Chandigarh,358029,Number
EPFO,Net number of subscribers,2025,Jun,Uttarakhand,394307,Number
EPFO,Net number of subscribers,2025,Jun,Haryana,417046,Number
EPFO,Net number of subscribers,2025,Jun,Delhi,232330,Number
EPFO,Net number of subscribers,2025,Jun,Rajasthan,241611,Number
EPFO,Net number of subscribers,2025,Jun,Uttar Pradesh,272737,Number
EPFO,Net number of subscribers,2025,Jun,Bihar,238697,Number
EPFO,Net number of subscribers,2025,Jun,Sikkim,436039,Number
EPFO,Net number of subscribers,2025,Jun,Arunachal Pradesh,475200,Number
EPFO,Net number of subscribers,2025,Jun,Nagaland,302464,Number
EPFO,Net number of subscribers,2025,Jun,Manipur,453386,Number
EPFO,Net number of subscribers,2025,Jun,Mizoram,488485,Number
EPFO,Net number of subscribers,2025,Jun,Tripura,286675,Number
EPFO,Net number of subscribers,2025,Jun,Meghalaya,296811,Number
EPFO,Net number of subscribers,2025,Jun,Assam,427975,Number
EPFO,Net number of subscribers,2025,Jun,West Bengal,214680,Number
EPFO,Net number of subscribers,2025,Jun,Jharkhand,318101,Number
EPFO,Net number of subscribers,2025,Jun,Odisha,218528,Number
EPFO,Net number of subscribers,2025,Jun,Chhattisgarh,191758,Number
EPFO,Net number of subscribers,2025,Jun,Madhya Pradesh,265761,Number
EPFO,Net number of subscribers,2025,Jun,Gujarat,264105,Number
EPFO,Net number of subscribers,2025,Jun,Dadra and Nagar Haveli and Daman and Diu,311606,Number
EPFO,Net number of subscribers,2025,Jun,Maharashtra,260480,Number
EPFO,Net number of subscribers,2025,Jun,Andhra Pradesh,491713,Number
EPFO,Net number of subscribers,2025,Jun,Karnataka,365181,Number
EPFO,Net number of subscribers,2025,Jun,Goa,231156,Number
EPFO,Net number of subscribers,2025,Jun,Lakshadweep,226577,Number
EPFO,Net number of subscribers,2025,Jun,Kerala,426686,Number
EPFO,Net number of subscribers,2025,Jun,Tamil Nadu,294742,Number
EPFO,Net number of subscribers,2025,Jun,Puducherry,315386,Number
EPFO,Net number of subscribers,2025,Jun,Andaman and Nicobar Islands,251218,Number
EPFO,Net number of subscribers,2025,Jun,Telangana,325296,Number
EPFO,Net number of subscribers,2025,Jun,Ladakh,262911,Number
EPFO,Net number of subscribers,2025,Jul,India,12940349,Number
EPFO,Net number of subscribers,2025,Jul,Jammu and Kashmir,308918,Number
EPFO,Net number of subscribers,2025,Jul,Himachal Pradesh,405522,Number
EPFO,Net number of subscribers,2025,Jul,Punjab,320591,Number
EPFO,Net number of subscribers,2025,Jul,Chandigarh,364266,Number
EPFO,Net number of subscribers,2025,Jul,Uttarakhand,400413,Number
EPFO,Net number of subscribers,2025,Jul,Haryana,420535,Number
EPFO,Net number of subscribers,2025,Jul,Delhi,230933,Number
EPFO,Net number of subscribers,2025,Jul,Rajasthan,247264,Number
EPFO,Net number of subscribers,2025,Jul,Uttar Pradesh,264291,Number
EPFO,Net number of subscribers,2025,Jul,Bihar,241413,Number
EPFO,Net number of subscribers,2025,Jul,Sikkim,412994,Number
EPFO,Net number of subscribers,2025,Jul,Arunachal Pradesh,468157,Number
EPFO,Net number of subscribers,2025,Jul,Nagaland,297575,Number
EPFO,Net number of subscribers,2025,Jul,Manipur,451117,Number
EPFO,Net number of subscribers,2025,Jul,Mizoram,496166,Number
EPFO,Net number of subscribers,2025,Jul,Tripura,292578,Number
EPFO,Net number of subscribers,2025,Jul,Meghalaya,301515,Number
EPFO,Net number of subscribers,2025,Jul,Assam,432550,Number
EPFO,Net number of subscribers,2025,Jul,West Bengal,215799,Number
EPFO,Net number of subscribers,2025,Jul,Jharkhand,333393,Number
EPFO,Net number of subscribers,2025,Jul,Odisha,218049,Number
EPFO,Net number of subscribers,2025,Jul,Chhattisgarh,189831,Number
EPFO,Net number of subscribers,2025,Jul,Madhya Pradesh,258456,Number
EPFO,Net number of subscribers,2025,Jul,Gujarat,253994,Number
EPFO,Net number of subscribers,2025,Jul,Dadra and Nagar Haveli and Daman and Diu,317458,Number
EPFO,Net number of subscribers,2025,Jul,Maharashtra,252327,Number
EPFO,Net number of subscribers,2025,Jul,Andhra Pradesh,471138,Number
EPFO,Net number of subscribers,2025,Jul,Karnataka,375322,Number
EPFO,Net number of subscribers,2025,Jul,Goa,241311,Number
EPFO,Net number of subscribers,2025,Jul,Lakshadweep,224946,Number
EPFO,Net number of subscribers,2025,Jul,Kerala,430378,Number
EPFO,Net number of subscribers,2025,Jul,Tamil Nadu,275040,Number
EPFO,Net number of subscribers,2025,Jul,Puducherry,316171,Number
EPFO,Net number of subscribers,2025,Jul,Andaman and Nicobar Islands,252984,Number
EPFO,Net number of subscribers,2025,Jul,Telangana,335539,Number
EPFO,Net number of subscribers,2025,Jul,Ladakh,271368,Number
EPFO,Net number of subscribers,2025,Aug,India,13482510,Number
EPFO,Net number of subscribers,2025,Aug,Jammu and Kashmir,311842,Number
EPFO,Net number of subscribers,2025,Aug,Himachal Pradesh,409049,Number
EPFO,Net number of subscribers,2025,Aug,Punjab,328622,Number
EPFO,Net number of subscribers,2025,Aug,Chandigarh,356704,Number
EPFO,Net number of subscribers,2025,Aug,Uttarakhand,395897,Number
EPFO,Net number of subscribers,2025,Aug,Haryana,445770,Number
EPFO,Net number of subscribers,2025,Aug,Delhi,231654,Number
EPFO,Net number of subscribers,2025,Aug,Rajasthan,244772,Number
